# CRIM, ZN, INDUS, CHAS, NOX, RM, AGE, DIS, RAD, TAX, PTRATIO, B, LSTAT, Y
-0.040246676274910284,-0.11420844321766893,-0.14832111915469587,-0.07651715039577832,-0.13379860478478767,0.013175422670334832,-0.15813200239325312,0.06802531068328871,-0.21417919086625736,-0.2454379764452916,0.11733004054014598,0.10564834288387968,-0.1677860731975514,0.010900029316915867
-0.041146531138514374,-0.11420844321766893,0.053530734403497704,-0.07651715039577832,-0.24902494140995476,-0.005410513121416813,0.04990095272300427,0.023630982032743154,-0.21417919086625736,-0.03360591212048774,0.021585360447875287,0.046720404965175655,-0.023105223072434428,-0.05798885957197301
-0.03541414193408804,0.08579155678233112,-0.2746174133328722,-0.07651715039577832,0.18307382331637898,0.4592378870521216,0.17760435088450793,-0.18108125605444095,-0.21417919086625736,-0.28933110419885,-0.5847976188385045,0.08739183904870376,-0.21743146312493936,0.6086778070946937
-0.009422648914078903,-0.11420844321766893,0.30353073376890777,-0.07651715039577832,0.09665407084750366,-0.0395166631430939,0.24042618448165434,-0.1372143466631618,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,-0.29178560422353017,-0.0843818184433526,0.05312225153913807
0.02314061873798045,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.31887629386371164,0.03942566236665199,0.20850033566530088,-0.09009197535596314,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.09783861709123268,-0.0707647963503351,-0.053544415127528666
0.011799477221195237,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.31887629386371164,0.07544788870070464,0.20953020259695126,-0.10865175297940076,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.25357372746556556,0.10313591258647387,-0.13798885957197304
-0.03984654010433925,-0.11420844321766893,-0.029432230071199376,0.9234828496042216,-0.14202905740087104,-0.09584929381554252,-0.16328133415541526,-0.012706531692136343,-0.25765745074920815,-0.2645219430779481,0.010947062404194468,0.09053601601968378,0.09207208188291838,-0.00465552623863968
-0.035209353037592,-0.11420844321766893,-0.12017296913380246,-0.07651715039577832,-0.04120601047189273,-0.06864101663550601,-0.0808920433373607,0.08322050338374937,-0.25765745074920815,-0.20727003675362363,0.2662662108508207,0.10564834288387968,-0.1283534508518418,-0.049099970683084235
-0.03359948256917052,-0.11420844321766893,-0.12017296913380246,-0.07651715039577832,-0.04120601047189273,0.035976726618300106,0.2548443099404004,0.060232206343720084,-0.25765745074920815,-0.20727003675362363,0.2662662108508207,0.08292913826539013,0.0004408761965285328,-0.09354441512752856
-0.04140133621169223,0.6857915567823312,-0.2383211192308467,-0.07651715039577832,-0.3025228834144966,0.16109648063129658,-0.43207638900551826,0.1204309896875179,-0.25765745074920815,-0.3255906478698878,0.07477684836542275,0.10564834288387968,-0.261686783915331,0.32645558487247117
-0.0304417845111609,-0.11420844321766893,-0.12017296913380246,-0.07651715039577832,-0.04120601047189273,-0.07132352266586973,-0.41559853257956114,0.06422423947086726,-0.25765745074920815,-0.20727003675362363,0.2662662108508207,0.08016530656968918,-0.17601302412974243,0.010900029316915867
-0.04198097035682576,-0.11420844321766893,-0.1598025988283013,-0.07651715039577832,-0.18318132048128785,0.16818596123866844,-0.08810110606673374,0.10682715647872389,-0.3446139705151096,-0.33131583593177827,-0.074159321945252,0.09532834659977713,-0.248353450204216,0.26867780709469363
-0.041599043650046866,0.28579155678233115,-0.18424704376349527,0.9234828496042216,-0.22844880986974636,0.09939883789812053,-0.43310625593716867,0.09734266370258468,-0.25765745074920815,-0.308415074044684,-0.09543591803261364,0.09690043624157084,-0.24466550731097425,0.23312225153913801
-0.041952196623963385,-0.11420844321766893,-0.3409137099986409,-0.07651715039577832,-0.20581506517551715,0.023522232605264055,-0.11281789215371413,0.2064097654242878,-0.3011357106321588,-0.3694837756234462,0.021585360447875287,0.0985993053291835,-0.21487827173547738,0.13534447376136025
-0.0025550438583861533,-0.11420844321766893,0.30353073376890777,0.9234828496042216,0.6439791745809614,-0.029744676505358378,0.13332010757661933,-0.18612813152597787,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,-0.6775810289218964,0.06341959983503143,-0.1557666373497508
-0.0351171869331916,-0.11420844321766893,-0.12017296913380246,-0.07651715039577832,-0.04120601047189273,-0.04047470197175008,0.15288756479752752,0.06088693673435109,-0.25765745074920815,-0.20727003675362363,0.2662662108508207,0.0628469835841751,-0.07161586149604261,-0.09798885957197304
0.04093023488527344,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.0801931656153369,-0.13225473568105767,0.2908896235872655,-0.2125719483717344,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.10293221424241802,0.3862564805778344,-0.12021108179419528
-0.036534857978546685,-0.11420844321766893,-0.19202482088976078,-0.07651715039577832,-0.10499201824653878,0.20133407377662607,0.020034834873861748,0.03234252734904023,-0.08374440743538301,-0.20727003675362363,-0.11671251411997523,0.08833002221097294,-0.22849529382849484,0.19756669598358248
-0.040855309068356986,-0.11420844321766893,-0.16572852595007662,-0.07651715039577832,-0.22639119671572555,0.08866881243172879,-0.6874831853285255,0.17537374560781746,-0.3011357106321588,-0.3484914097569821,-0.06352102390157117,0.0765140071902184,-0.22537472567522784,0.0886778070946936
-0.04190049406405189,0.7107915567823312,-0.34646926762718994,-0.07651715039577832,-0.2942924307984132,-0.027828600192982805,-0.32188071420162195,0.22530600039226592,-0.3446139705151096,-0.1290257613496576,-0.40394655669764395,0.09771183533280632,-0.15189955012080467,0.03312225153913819
-0.014755576694286565,-0.11420844321766893,0.30353073376890777,-0.07651715039577832,0.09665407084750366,0.018157220544536605,0.2630832396014238,-0.13911488322583676,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,-0.06388358065396824,-0.041544939562473404,-0.006877748460861848
0.0325119922448113,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.31887629386371164,0.001870575251686213,0.13743957240713112,-0.0962027891469718,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10564834288387968,0.03419974102333948,-0.06909997068308421
-0.04166783109649659,0.21579155585035528,-0.3409137099986409,-0.07651715039577832,-0.17700848101922537,0.17795794787640395,-0.2940743302157803,0.020884753164711417,-0.12722266731833376,-0.3694837756234462,-0.010329533683167151,0.09748362955520325,-0.1660839469537969,0.2997889182058046
-0.03997141451403719,0.1057915553843674,-0.2046174141197636,-0.07651715039577832,-0.2613706203340798,-0.13685331802379694,0.07049827687556288,0.37852190638979577,-0.12722266731833376,-0.1633769057868878,0.06413855032174196,0.04375372523112134,-0.008069761093734704,-0.11132219290530627
-0.041444384835911584,0.21579155585035528,-0.3409137099986409,-0.07651715039577832,-0.17700848101922537,0.21321374449246847,0.02312443566881293,-0.06302980436818992,-0.12722266731833376,-0.3694837756234462,-0.010329533683167151,0.10564834288387968,-0.1791335922830094,0.2397889182058047
0.7842178506910175,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.24891744662700296,-0.0671081558545929,0.3125168146714745,-0.18093575871169765,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.8590303914996757,0.22228484881697094,-0.30687774846086185
0.08784510068135638,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.2921273228614406,-0.24357874401077306,0.2816208298906816,-0.18390023168091588,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10564834288387968,0.3658309474383082,-0.28687774846086195
-0.0049599026028098216,-0.11420844321766893,0.30353073376890777,0.9234828496042216,0.6439791745809614,-0.1732587598893121,0.3125168146714745,-0.22467535888454068,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,0.10564834288387968,0.39817137237943684,-0.20465552623863964
-0.0415472281497588,-0.11420844321766893,-0.3305433413430734,-0.07651715039577832,-0.14408667055489183,0.27931836180265257,0.14052917030599235,-0.09560261930340527,-0.3011357106321588,-0.4248272891403181,-0.074159321945252,0.10225060470865432,-0.14821160520373272,0.3820111404280268
-0.039706043241184374,-0.11420844321766893,-0.029432230071199376,-0.07651715039577832,-0.14202905740087104,0.00359504379833055,-0.17666959268251092,0.05115692149642167,-0.25765745074920815,-0.2645219430779481,0.010947062404194468,0.10050102476775692,-0.05147401673841889,0.03978891820580479
-0.03871042555657208,-0.11420844321766893,-0.05498778348607178,-0.07651715039577832,-0.028860331547767674,-0.0753472830563521,0.13949930627043186,0.018756880351624858,-0.25765745074920815,-0.21299522802869156,-0.010329533683167151,0.08992746496680165,0.15732030852898077,-0.10687774846086184
-0.02719450542848132,-0.11420844321766893,0.30353073376890777,-0.07651715039577832,0.09665407084750366,-0.04622292956394,0.3125168146714745,-0.1850551029702095,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,-0.0034089108327201834,-0.18026834378678913,0.037566695983582525
-0.03857352541002499,-0.11420844321766893,-0.19202482088976078,-0.07651715039577832,-0.10499201824653878,-0.04239077693918887,-0.08398164123622204,-0.01277018630135443,-0.08374440743538301,-0.20727003675362363,-0.11671251411997523,0.05455548849707235,-0.054027208127880894,0.030900029316915836
0.10969856352167555,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.15015201285204546,-0.4683344447483107,0.3125168146714745,-0.20748869665158315,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.5675095234504928,0.015476338175228262,0.010900029316915867
-0.029342648766349035,-0.11420844321766893,-0.12017296913380246,-0.07651715039577832,-0.04120601047189273,-0.1161596981539385,0.26102350863421286,-0.00046671789874033553,-0.25765745074920815,-0.20727003675362363,0.2662662108508207,0.008964942075024488,0.15788768529278577,-0.21132219290530632
0.08233199921493148,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.32916435963381574,0.019881689091180946,0.3125168146714745,-0.17581613456878908,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.09251079162653145,0.06341959983503143,-0.13132219290530633
-0.041154286377705754,-0.11420844321766893,-0.05091371144550569,-0.07651715039577832,-0.02268749208570515,0.07813039473106835,0.12302144694838502,-0.10137697383694487,-0.1707009272012845,0.03127958149953489,-0.074159321945252,0.10232667330118868,-0.0744527412674071,0.004233362650249085
-0.04061680119498843,-0.11420844321766893,-0.10461741488127146,-0.07651715039577832,-0.07824304724426787,0.08042968657490643,0.10551372359077761,-0.09225622250473554,-0.21417919086625736,-0.06032346926201981,0.2556279128071399,0.10022210582426185,-0.09544564914690806,0.10867780709469375
-0.015664986120688295,-0.11420844321766893,0.30353073376890777,-0.07651715039577832,0.6439791745809614,-0.26465557941209406,0.26823257136358597,-0.21201724692600735,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,0.09248844631154186,0.4750508064928597,-0.17798885957197302
0.08315250139771324,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.3744318490222743,0.06165214301742354,0.2569040438037012,-0.15164568596593392,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.6222029663634865,0.2974621526389788,-0.20465552623863964
0.04051683642552515,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.24891744662700296,-0.021888764835061646,0.08697613330151986,-0.16884144226104497,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.6554703753562888,0.24781676271159087,-0.257988859571973
-0.03932456636530706,-0.11420844321766893,-0.10461741488127146,-0.07651715039577832,-0.07824304724426787,-0.014990891993421095,0.2218885941923965,-0.11341673165346154,-0.21417919086625736,-0.06032346926201981,0.2556279128071399,0.09127134651838492,0.07845506181373119,-0.07132219290530648
-0.039759993990301334,0.010791556782331105,-0.13017297083450335,-0.07651715039577832,-0.0700125946281845,0.013367030436066064,0.25381444590483987,0.23228069270001003,-0.21417919086625736,-0.19963644945792555,-0.35075506647923993,0.09454230293518398,0.2174621523961192,-0.16909997068308413
-0.038743470752394614,-0.11420844321766893,-0.19202482088976078,-0.07651715039577832,-0.1111648577086013,0.37531376366817376,0.08903586716482063,-0.08165323468791709,-0.08374440743538301,-0.20727003675362363,-0.11671251411997523,0.07560118176719885,-0.24523288205094904,0.493122251539138
-0.04136368362768693,0.1057915553843674,-0.2046174141197636,-0.07651715039577832,-0.2613706203340798,0.12449943100005026,-0.6473184068511488,0.46507356978367126,-0.12722266731833376,-0.1633769057868878,0.06413855032174196,0.07823823170447343,-0.2625378470372082,0.1553444737613604
0.04754584486296959,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.2921273228614406,-0.15084067147280927,0.3125168146714745,-0.20544266657202193,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10564834288387968,0.3340578972371542,-0.22909997068308405
-0.040131243487633396,-0.11420844321766893,-0.14832111915469587,-0.07651715039577832,-0.13379860478478767,0.023713840370995293,-0.5659589858608344,0.14763865610510601,-0.21417919086625736,-0.2454379764452916,0.11733004054014598,0.09748362955520325,-0.21856621665254933,0.04423336265024931
0.13613672511270625,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.23245654139483618,0.04555710549030437,0.30324801807880075,-0.20670665895544452,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10564834288387968,0.23533449414618343,-0.2602110817941952
-0.0418254128461897,0.1357915567823311,-0.24165445228496044,-0.07651715039577832,-0.271658686104184,0.08042968657490643,-0.37234415330723325,0.14625644856540082,-0.25765745074920815,-0.25688835578225,0.05350025227806113,0.10564834288387968,-0.21260876872791784,0.11978891820580478
-0.04197714872476719,0.635791556782331,-0.3123951930228808,-0.07651715039577832,-0.2675434597961423,0.055137484362308656,-0.49283849163545373,0.1462928229010866,-0.3011357106321588,-0.3122318692991217,-0.020967831726847956,0.10242809963297266,-0.2401264992720251,0.18201114042802688
-0.011558539669041945,-0.11420844321766893,0.30353073376890777,-0.07651715039577832,0.6439791745809614,-0.13608688830580887,0.25999364170256256,-0.20611558317403153,-0.21417919086625736,-0.02406392880415945,-0.40394655669764395,-0.008581586688092637,0.24583094808593392,-0.16021108179419527
-0.038629949263798195,-0.11420844321766893,0.3890862897729069,-0.07651715039577832,0.1357487207738996,0.023713840370995293,0.30015842017993943,-0.18003550585927636,-0.25765745074920815,0.04082156802904058,0.2875428069381823,0.10564834288387968,0.07391605377478191,-0.10243330401641745
-0.039793825907550415,0.08579155678233112,-0.1638766734072269,0.9234828496042216,-0.19346938625139204,0.265139400587909,-0.183878655411884,0.052211763840811345,-0.3011357106321588,-0.367575379602816,0.010947062404194468,0.09010495989111998,-0.17601302412974243,0.2797889182058048
0.04933588805230594,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.2921273228614406,-0.17574965815394455,0.3011882871115898,-0.1877103969554909,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10564834288387968,0.22880967148157721,-0.24687774846086188
-0.04036345662428713,-0.11420844321766893,-0.10461741488127146,-0.07651715039577832,-0.07824304724426787,-0.09029267398908386,0.22909765692176962,-0.14379802107930081,-0.21417919086625736,-0.06032346926201981,0.2556279128071399,0.10252952365214936,0.16668201096495153,-0.06909997068308421
-0.03988138365846569,0.1057915553843674,-0.2046174141197636,-0.07651715039577832,-0.2613706203340798,0.025055093386177157,-0.6256912186630297,0.3277621455113691,-0.12722266731833376,-0.1633769057868878,0.06413855032174196,0.05536688990091518,-0.2608357187696235,0.04867780709469364
-0.039578584717058336,-0.11420844321766893,-0.14832111915469587,-0.07651715039577832,-0.13379860478478767,-0.042965600236382566,-0.26729781026549904,0.14763865610510601,-0.21417919086625736,-0.2454379764452916,0.11733004054014598,0.10564834288387968,0.00015718781462603163,-0.009099970683084107
-0.04103649342614919,-0.11420844321766893,0.6057529560588194,-0.07651715039577832,0.10488452346358702,-0.06212635932532792,0.1425889041692932,-0.15299152108288175,-0.25765745074920815,0.5637223315227237,0.17052153075855003,0.10564834288387968,0.01604371291520301,-0.05576663734975074
-0.0405920740096354,-0.11420844321766893,0.6057529560588194,-0.07651715039577832,0.10488452346358702,-0.16348677325157657,0.2373365865827929,-0.17927165437451634,-0.25765745074920815,0.5637223315227237,0.17052153075855003,0.10105886034213973,0.1496607343605948,-0.1646555262386397
-0.04211899508062677,0.7857915567823311,-0.3768396371457998,0.9234828496042216,-0.323099014954705,0.3095923605445154,-0.46194250685466076,0.19029613366002715,-0.3880922341800825,-0.41528530261081237,-0.5209678328772761,0.1021491806894776,-0.27303430097695885,0.6086778070946937
-0.03832759918799006,-0.11420844321766893,0.3890862897729069,-0.07651715039577832,0.1357487207738996,0.028120814948003357,0.2960389553494277,-0.17664364066276722,-0.25765745074920815,0.04082156802904058,0.2875428069381823,0.0984978789973995,0.051221017627696194,-0.12243330401641739
-0.04100356117070324,-0.11420844321766893,0.09278999460477036,0.9234828496042216,-0.01651465262364263,0.012600600718077913,0.2342469886839316,-0.03901394525730316,-0.21417919086625736,-0.2664303423117557,-0.22309549225592673,0.09763576674027198,-0.06480735044953385,0.008677807094693606
0.12657168974972774,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.1151725892336912,-0.1922279112125262,0.2847104277895429,-0.15382811932608495,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.014591019373950263,0.3439869764369299,-0.23576663734975079
-0.04105593847696709,-0.11420844321766893,0.020197401324000292,-0.07651715039577832,0.030810449918836715,0.09326739477446813,0.2023211398675782,-0.12762073470582214,-0.3880922341800825,-0.2721555335868236,0.2662662108508207,0.09690043624157084,-0.17884990390110694,-0.013544415127528535
-0.0401705824548684,-0.11420844321766893,-0.16572852595007662,-0.07651715039577832,-0.22639119671572555,-0.09987305420602491,-0.374403887170534,0.11894875320290879,-0.3011357106321588,-0.3484914097569821,-0.06352102390157117,0.10564834288387968,0.03873874906228872,-0.05798885957197301
-0.040702560587599794,-0.11420844321766893,0.09390110562280826,-0.07651715039577832,-0.24902494140995476,-0.09910662314309997,-0.1200269548830872,0.22985273496514022,-0.25765745074920815,-0.2416211811908538,-0.2656486844306501,0.10564834288387968,0.08668201072209189,-0.05132219290530631
0.11563877653322996,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.0801931656153369,0.067017155078151,0.3125168146714745,-0.2059518996199095,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.8118677577484413,0.23930612542132768,-0.12021108179419528
-0.04163804572675688,-0.11420844321766893,-0.3305433413430734,-0.07651715039577832,-0.14408667055489183,0.12890640557705832,-0.11590749005257546,-0.08760036492480376,-0.3011357106321588,-0.4248272891403181,-0.074159321945252,0.10564834288387968,-0.2197009681563291,0.3242333626502494
0.7211257123207193,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.27772403078329466,-0.11960863524722723,0.3125168146714745,-0.2152363345062409,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.07539833141623814,0.2892352037306181,-0.39132219290530634
-0.04043999930992821,0.1057915553843674,-0.2046174141197636,-0.07651715039577832,-0.2613706203340798,0.024097055902457764,-0.2116850393977257,0.36684588810428037,-0.12722266731833376,-0.1633769057868878,0.06413855032174196,0.04938281264169989,-0.09260876937554358,0.042011140428026957
-0.042134843414836864,0.635791556782331,-0.2735063023148342,-0.07651715039577832,-0.30458049656851743,-0.0803290795856171,-0.22713303178812214,0.3207601729300928,-0.3011357106321588,0.10189026960780283,0.27690450889450147,0.10564834288387968,0.057178465552327695,-0.08243330401641749
-0.04211899508062677,0.6857915567823312,-0.3472100066136422,-0.07651715039577832,-0.2531401677179964,0.06280178826687416,-0.4114790677490496,0.4139046048022609,-0.25765745074920815,-0.2587967550160576,-0.15926570399384188,0.09053601601968378,-0.19275061235219665,0.042011140428026957
-0.04180473124304368,0.41079155678233115,-0.22461741498280582,-0.07651715039577832,-0.31486856233862165,0.04938925677011874,-0.48150996407556884,0.32053283667968124,-0.1707009272012845,-0.2339875938951557,-0.20181889616856516,0.04180129262665592,-0.09289245775744606,0.04867780709469364
-0.039259937441440906,-0.11420844321766893,-0.05498778348607178,-0.07651715039577832,-0.028860331547767674,-0.0079014113860493,0.13537984143992016,-0.04815288471381966,-0.25765745074920815,-0.21299522802869156,-0.010329533683167151,0.09674829674389476,-0.13856621640968975,-0.022433304016417396
-0.0402266694181166,-0.11420844321766893,0.6057529560588194,-0.07651715039577832,0.10488452346358702,-0.17115107581120534,0.2950090884177772,-0.18522787867355658,-0.25765745074920815,0.5637223315227237,0.17052153075855003,-0.028359466999170226,0.31732030901470004,-0.3468777484608619
-0.0007780380427763015,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.31887629386371164,0.013175422670334832,0.19305234327490442,-0.11141616805881116,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.09177847123948304,0.052923145895280944,-0.10909997068308411
0.06326071347232973,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.3744318490222743,-0.13033866071361894,0.24969498107432814,-0.17960811363198542,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10564834288387968,0.2863983239592536,-0.21798885957197298
0.028388686787379887,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.3744318490222743,0.006469157594425513,0.2754416340929589,-0.15643794682645548,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.09438715563846252,0.14200116019220882,-0.17132219290530634
-0.03927117742216587,-0.11420844321766893,-0.06276556315069676,-0.07651715039577832,0.055501807767086804,-0.09834019342511181,0.009736174245627394,-0.08180782417988551,-0.1707009272012845,-0.04696469069125379,0.07477684836542275,0.10564834288387968,0.037320309176606475,-0.09576663734975077
-0.031315788577460424,-0.11420844321766893,0.3890862897729069,-0.07651715039577832,0.1357487207738996,-0.10542967403248364,0.2960389553494277,-0.13152183295021894,-0.25765745074920815,0.04082156802904058,0.2875428069381823,-0.23448046679990442,0.12838413809919133,-0.1557666373497508
-0.006729602044827504,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.1995347285485457,-0.10504645850102115,-0.2209538359903995,-0.06600336948663324,0.6119077658199175,0.4778444688230595,0.18115982650137427,-0.05282825155855719,0.03817137229848372,-0.060211081794195265
-0.04171638677070187,-0.11420844321766893,-0.22943222854818374,-0.07651715039577832,-0.08853111301437208,0.0016789674859549772,-0.3249703121004833,0.24243810016523035,-0.21417919086625736,-0.36566698358218586,0.18115982650137427,0.08741719678795343,-0.20154494004819262,-0.009099970683084107
0.012465770420743273,-0.11420844321766893,0.2487159193151041,-0.07651715039577832,0.1151725892336912,0.03386904254019329,0.24660538317546682,-0.13522287713066497,0.6119077658199175,0.4778444688230595,0.18115982650137427,0.10389876294298231,0.16724938772875653,-0.13132219290530633
-0.04116282833832367,-0.11420844321766893,-0.3305433413430734,-0.07651715039577832,-0.14408667055489183,0.049006042583593035,0.26720270443193556,-0.08596354086115471,-0.3011357106321588,-0.4248272891403181,-0.074159321945252,0.10564834288387968,-0.20154494004819262,0.21978891820580482
-0.03643651007780802,-0.11420844321766893,-0.19202482088976078,0.9234828496042216,-0.10499201824653878,0.062035358548886,0.07049827687556288,0.03234252734904023,-0.08374440743538301,-0.20727003675362363,-0.11671251411997523,0.08422230665108141,-0.09204139261173856,0.05534447376136033
-0.03490711590216043,0.08579155678233112,-0.2746174133328722,-0.07651715039577832,0.18307382331637898,0.10246455945994673,0.3125168146714745,-0.1620122453831157,-0.21417919086625736,-0.28933110419885,-0.5847976188385045,0.09304628419853198,-0.16693501007567427,0.16645558487247142
-0.012665543593421756,-0.11420844321766893,-0.05498778348607178,-0.07651715039577832,-0.028860331547767674,-0.25565002249234664,-0.32805991289543446,-0.11575375450558102,-0.25765745074920815,-0.21299522802869156,-0.010329533683167151,-0.012131462048386742,-0.004098129818590458,-0.14465552623863964
-0.04186756180860594,-0.11420844321766893,-0.22943222854818374,-0.07651715039577832,-0.08853111301437208,0.0005293222365043503,-0.3208508501660614,0.24243810016523035,-0.21417919086625736,-0.36566698358218586,0.18115982650137427,0.08663115081075293,-0.17119032973272097,-0.04243330401641755
-0.041598818734596095,0.08579155678233112,-0.29832111928161387,0.9234828496042216,-0.2368850230866447,0.25632545143389285,-0.20550584360000307,0.1290879744567505,-0.21417919086625736,-0.38093415817358206,-0.38266996061028236,0.05536688990091518,-0.2772896206340056,0.5197889182058046
-0.04177179898759773,0.41079155678233115,-0.22461741498280582,-0.07651715039577832,-0.31486856233862165,0.0014873597202237413,-0.24773035594068077,0.32053283667968124,-0.1707009272012845,-0.2339875938951557,-0.20181889616856516,0.10564834288387968,-0.147076853699953,-0.006877748460861848
-0.03565568375278625,-0.11420844321766893,0.3890862897729069,-0.07651715039577832,0.1357487207738996,0.012408992952346681,0.2908896235872655,-0.133213219473861,-0.25765745074920815,0.04082156802904058,0.2875428069381823,0.07740147487398827,-0.04721869708137215,0.008677807094693606
-0.041754827041436085,-0.11420844321766893,0.020197401324000292,-0.07651715039577832,0.030810449918836715,-0.05312080240558056,0.11478252018345145,-0.11706321337391457,-0.3880922341800825,-0.2721555335868236,0.2662662108508207,0.10564834288387968,-0.1391335911496645,-0.237988859571973
-0.041247801009508485,0.18579155678233109,-0.23906185821729894,-0.07651715039577832,-0.2675434597961423,0.05724516844041546,-0.28274580265589544,0.21802212910058497,-0.1707009272012845,-0.22062881532438966,-0.20181889616856516,0.0723809362036845,-0.15360167636455924,0.015344473761360293
